322,16.155483
323,26.742093
324,21.448788
325,26.742093
326,16.155483
327,32.035397
328,26.742093
329,21.448788
330,26.742093
331,32.035397
332,21.448788
333,32.035397
334,21.448788
335,21.448788
336,32.035397
337,32.035397
338,21.448788
339,26.742093
340,21.448788
341,26.742093
342,21.448788
343,32.035397
344,32.035397
345,37.328702
346,16.155483
347,32.035397
348,26.742093
349,16.155483
350,32.035397
351,16.155483
352,10.862178
353,21.448788
354,21.448788
355,10.862178
356,32.035397
357,21.448788
358,16.155483
359,26.742093
360,16.155483
361,21.448788
362,37.328702
363,26.742093
364,21.448788
365,37.328702
366,16.155483
367,21.448788
368,26.742093
369,10.862178
370,32.035397
371,42.622007
372,10.862178
373,26.742093
374,42.622007
375,32.035397
376,42.622007
377,32.035397
378,16.155483
379,16.155483
380,16.155483
381,16.155483
382,10.862178
383,47.915312
384,21.448788
385,26.742093
386,37.328702
387,21.448788
388,21.448788
389,21.448788
390,16.155483
391,10.862178
392,21.448788
393,21.448788
394,21.448788
395,21.448788
396,26.742093
397,26.742093
398,32.035397
399,10.862178
400,21.448788
401,37.328702
402,26.742093
403,37.328702
404,21.448788
405,16.155483
406,32.035397
407,16.155483
408,21.448788
409,21.448788
410,16.155483
411,26.742093
412,42.622007
413,21.448788
414,16.155483
415,32.035397
416,21.448788
417,16.155483
418,21.448788
419,21.448788
420,16.155483
421,21.448788
422,21.448788
423,21.448788
424,26.742093
425,26.742093
426,10.862178
427,16.155483
428,32.035397
429,21.448788
430,16.155483
431,21.448788
432,26.742093
433,26.742093
434,42.622007
435,26.742093
436,16.155483
437,16.155483
438,21.448788
439,16.155483
440,21.448788
441,16.155483
442,21.448788
443,10.862178
444,26.742093
445,16.155483
446,10.862178
447,21.448788
448,16.155483
449,26.742093
450,32.035397
451,10.862178
452,32.035397
453,16.155483
454,16.155483
455,32.035397
456,16.155483
457,10.862178
458,26.742093
459,32.035397
460,26.742093
461,21.448788
462,10.862178
463,16.155483
464,21.448788
465,37.328702
466,42.622007
467,26.742093
468,10.862178
469,10.862178
470,26.742093
471,16.155483
472,21.448788
473,37.328702
474,16.155483
475,26.742093
476,37.328702
477,26.742093
478,16.155483
479,16.155483
480,16.155483
481,16.155483
482,16.155483
483,26.742093
484,21.448788
485,21.448788
486,26.742093
487,21.448788
488,16.155483
489,32.035397
490,21.448788
491,26.742093
492,21.448788
493,16.155483
494,10.862178
495,26.742093
496,26.742093
497,10.862178
498,10.862178
499,21.448788
500,32.035397
501,32.035397
502,21.448788
503,21.448788
504,16.155483
505,10.862178
506,26.742093
507,21.448788
508,16.155483
509,16.155483
510,21.448788
511,21.448788
512,32.035397
513,10.862178
514,10.862178
515,16.155483
516,21.448788
517,26.742093
518,16.155483
519,10.862178
520,10.862178
521,21.448788
522,16.155483
523,21.448788
524,10.862178
525,21.448788
526,21.448788
527,10.862178
528,21.448788
529,10.862178
530,21.448788
531,21.448788
532,21.448788
533,21.448788
534,10.862178
535,32.035397
536,10.862178
537,32.035397
538,21.448788
539,16.155483
540,21.448788
541,10.862178
542,26.742093
543,21.448788
544,21.448788
545,21.448788
546,10.862178
547,21.448788
548,10.862178
549,10.862178
550,16.155483
551,10.862178
552,16.155483
553,21.448788
554,10.862178
555,10.862178
556,16.155483
557,21.448788
558,16.155483
559,10.862178
560,21.448788
561,16.155483
562,26.742093
563,21.448788
564,16.155483
565,21.448788
566,16.155483
567,16.155483
568,16.155483
569,26.742093
570,10.862178
571,32.035397
572,16.155483
573,16.155483
574,10.862178
575,21.448788
576,21.448788
577,21.448788
578,21.448788
579,16.155483
580,16.155483
581,10.862178
582,16.155483
583,16.155483
584,16.155483
585,26.742093
586,16.155483
587,10.862178
588,16.155483
589,10.862178
590,21.448788
591,26.742093
592,16.155483
593,16.155483
594,16.155483
595,21.448788
596,21.448788
597,16.155483
598,10.862178
599,16.155483
600,21.448788
601,16.155483
602,21.448788
603,10.862178
604,16.155483
605,16.155483
606,16.155483
607,21.448788
608,10.862178
609,16.155483
610,16.155483
611,10.862178
612,16.155483
613,21.448788
614,10.862178
615,10.862178
616,21.448788
617,10.862178
618,16.155483
619,16.155483
620,10.862178
621,21.448788
622,10.862178
623,16.155483
624,16.155483
625,10.862178
626,16.155483
627,26.742093
628,21.448788
629,26.742093
630,16.155483
631,16.155483
632,21.448788
633,10.862178
634,16.155483
635,32.035397
636,16.155483
637,16.155483
638,16.155483
639,26.742093
640,32.035397
641,21.448788
642,16.155483
643,16.155483
644,26.742093
645,21.448788
646,21.448788
647,26.742093
648,16.155483
649,10.862178
650,16.155483
651,10.862178
652,16.155483
653,10.862178
654,10.862178
655,26.742093
656,16.155483
657,16.155483
658,16.155483
659,10.862178
660,16.155483
661,10.862178
662,21.448788
663,32.035397
664,16.155483
665,21.448788
666,26.742093
667,10.862178
668,32.035397
669,10.862178
670,21.448788
671,26.742093
672,21.448788
673,16.155483
674,10.862178
675,10.862178
676,16.155483
677,16.155483
678,32.035397
679,10.862178
680,21.448788
681,10.862178
682,21.448788
683,21.448788
684,21.448788
685,16.155483
686,21.448788
687,10.862178
688,10.862178
689,26.742093
690,16.155483
691,10.862178
692,16.155483
693,21.448788
694,10.862178
695,10.862178
696,10.862178
697,16.155483
698,10.862178
699,10.862178
700,16.155483
701,21.448788
702,10.862178
703,16.155483
704,26.742093
705,16.155483
706,21.448788
707,26.742093
708,26.742093
709,21.448788
710,10.862178
711,26.742093
712,16.155483
713,10.862178
714,16.155483
715,37.328702
716,21.448788
717,16.155483
718,10.862178
719,21.448788
720,26.742093
721,21.448788
722,21.448788
723,21.448788
724,16.155483
725,16.155483
726,21.448788
727,21.448788
728,10.862178
729,10.862178
730,26.742093
731,16.155483
732,10.862178
733,16.155483
734,10.862178
735,10.862178
736,10.862178
737,10.862178
738,16.155483
739,10.862178
740,16.155483
741,21.448788
742,16.155483
743,26.742093
744,10.862178
745,10.862178
746,10.862178
747,10.862178
748,26.742093
749,10.862178
750,16.155483
751,26.742093
752,10.862178
753,10.862178
754,16.155483
755,10.862178
756,16.155483
757,26.742093
758,16.155483
759,21.448788
760,10.862178
761,21.448788
762,16.155483
763,10.862178
764,16.155483
765,10.862178
766,16.155483
767,16.155483
768,16.155483
769,21.448788
770,21.448788
771,16.155483
772,10.862178
773,16.155483
774,10.862178
775,16.155483
776,10.862178
777,21.448788
778,10.862178
779,10.862178
780,16.155483
781,21.448788
782,21.448788
783,21.448788
784,10.862178
785,16.155483
786,16.155483
787,16.155483
788,21.448788
789,26.742093
790,10.862178
791,10.862178
792,10.862178
793,10.862178
794,10.862178
795,16.155483
796,26.742093
797,10.862178
798,10.862178
799,16.155483
800,16.155483
801,21.448788
802,21.448788
803,10.862178
804,16.155483
805,16.155483
806,21.448788
807,10.862178
808,16.155483
809,10.862178
810,10.862178
811,16.155483
812,10.862178
813,16.155483
814,10.862178
815,16.155483
816,10.862178
817,26.742093
818,16.155483
819,21.448788
820,10.862178
821,10.862178
822,16.155483
823,16.155483
824,16.155483
825,10.862178
826,10.862178
827,21.448788
828,16.155483
829,26.742093
830,10.862178
831,16.155483
832,16.155483
833,21.448788
834,10.862178
835,10.862178
836,21.448788
837,10.862178
838,10.862178
839,10.862178
840,16.155483
841,16.155483
842,16.155483
843,21.448788
844,16.155483
845,10.862178
846,16.155483
847,10.862178
848,16.155483
849,10.862178
850,16.155483
851,10.862178
852,16.155483
853,10.862178
854,21.448788
855,16.155483
856,10.862178
857,16.155483
858,10.862178
859,21.448788
860,16.155483
861,16.155483
862,10.862178
863,10.862178
864,26.742093
865,16.155483
866,26.742093
867,10.862178
868,10.862178
869,26.742093
870,16.155483
871,16.155483
872,21.448788
873,16.155483
874,10.862178
875,10.862178
876,16.155483
877,26.742093
878,16.155483
879,16.155483
880,10.862178
881,10.862178
882,16.155483
883,10.862178
884,21.448788
885,10.862178
886,10.862178
887,10.862178
888,21.448788
889,26.742093
890,16.155483
891,10.862178
892,16.155483
893,21.448788
894,10.862178
895,10.862178
896,10.862178
897,10.862178
898,10.862178
899,10.862178
900,10.862178
901,16.155483
902,10.862178
903,37.328702
904,16.155483
905,21.448788
906,10.862178
907,10.862178
908,16.155483
909,10.862178
910,16.155483
911,10.862178
912,16.155483
913,10.862178
914,16.155483
915,10.862178
916,10.862178
917,10.862178
918,10.862178
919,21.448788
920,10.862178
921,10.862178
922,10.862178
923,16.155483
924,21.448788
925,16.155483
926,10.862178
927,10.862178
928,16.155483
929,10.862178
930,10.862178
931,10.862178
932,16.155483
933,10.862178
934,16.155483
935,10.862178
936,16.155483
937,16.155483
938,21.448788
939,16.155483
940,21.448788
941,21.448788
942,21.448788
943,16.155483
944,10.862178
945,16.155483
946,26.742093
947,16.155483
948,26.742093
949,21.448788
950,21.448788
951,21.448788
952,16.155483
953,21.448788
954,16.155483
955,16.155483
956,10.862178
957,10.862178
958,10.862178
959,16.155483
960,10.862178
961,10.862178
962,10.862178
963,16.155483
964,16.155483
965,10.862178
966,10.862178
967,10.862178
968,10.862178
969,10.862178
970,16.155483
971,16.155483
972,16.155483
973,10.862178
974,16.155483
975,16.155483
976,10.862178
977,10.862178
978,21.448788
979,10.862178
980,16.155483
981,16.155483
982,16.155483
983,16.155483
984,16.155483
985,10.862178
986,10.862178
987,16.155483
988,16.155483
989,10.862178
990,21.448788
991,10.862178
992,10.862178
993,10.862178
994,16.155483
995,16.155483
996,10.862178
997,10.862178
998,16.155483
999,16.155483
